time,RRP
1528695000,51.26
1528696800,53.78
1528698600,64.99
1528700400,75.69
1528702200,79.91
1528704000,91.76
1528705800,89.28
1528707600,85.03
1528709400,83.16
1528711200,81.57
1528713000,71.98
1528714800,75.33
1528716600,65.52
1528718400,54.79
1528720200,55.22
1528722000,51.44
1528723800,55.16
1528725600,63.53
1528727400,52.12
1528729200,46.2
1528731000,40.85
1528732800,41.13
1528734600,35.42
1528736400,33.82
1528738200,29.3
1528740000,24.08
1528741800,32.76
1528743600,34.13
1528745400,35.32
1528747200,31.38
1528749000,82.53
1528750800,133.07
1528752600,59.02
1528754400,93.15
1528756200,95.35
1528758000,84.73
1528759800,87.52
1528761600,84.19
1528763400,79.74
1528765200,83.94
1528767000,68.69
1528768800,65.72
1528770600,65.31
1528772400,65.73
1528774200,64.79
1528776000,63.2
1528777800,62.48
1528779600,62.93
1528781400,64.02
1528783200,70.59
1528785000,82.57
1528786800,200.28
1528788600,165.37
1528790400,188.56
1528792200,123.9
1528794000,136.64
1528795800,111.97
1528797600,107.06
1528799400,122.82
1528801200,106.29
1528803000,105.0
1528804800,104.5
1528806600,124.98
1528808400,103.25
1528810200,99.32
1528812000,87.11
1528813800,82.45
1528815600,78.27
1528817400,61.63
1528819200,54.24
1528821000,51.24
1528822800,49.69
1528824600,28.7
1528826400,25.57
1528828200,36.38
1528830000,38.71
1528831800,45.71
1528833600,49.44
1528835400,71.25
1528837200,92.24
1528839000,86.65
1528840800,100.43
1528842600,99.91
1528844400,96.91
1528846200,106.29
1528848000,91.75
1528849800,80.86
1528851600,69.1
1528853400,68.02
1528855200,64.69
1528857000,62.37
1528858800,61.63
1528860600,60.73
1528862400,66.05
1528864200,73.6
1528866000,74.14
1528867800,73.81
1528869600,105.19
1528871400,96.73
1528873200,134.47
1528875000,119.08
1528876800,180.82
1528878600,113.25
1528880400,111.17
1528882200,110.28
1528884000,108.24
1528885800,125.98
1528887600,101.78
1528889400,102.86
1528891200,85.48
1528893000,100.7
1528894800,85.25
1528896600,76.43
1528898400,77.88
1528900200,68.02
1528902000,55.86
1528903800,56.96
1528905600,37.41
1528907400,34.85
1528909200,29.61
1528911000,40.08
1528912800,42.22
1528914600,46.07
1528916400,47.04
1528918200,58.22
1528920000,31.69
1528921800,93.77
1528923600,133.31
1528925400,85.89
1528927200,172.12
1528929000,103.81
1528930800,90.82
1528932600,89.16
1528934400,73.84
1528936200,65.93
1528938000,64.63
1528939800,66.04
1528941600,61.19
1528943400,63.02
1528945200,54.84
1528947000,65.57
1528948800,67.15
1528950600,67.14
1528952400,69.14
1528954200,68.82
1528956000,72.26
1528957800,75.38
1528959600,85.98
1528961400,89.98
1528963200,115.55
1528965000,82.45
1528966800,80.14
1528968600,70.47
1528970400,75.86
1528972200,81.12
1528974000,79.09
1528975800,66.65
1528977600,67.07
1528979400,85.27
1528981200,68.29
1528983000,76.93
1528984800,76.45
1528986600,66.86
1528988400,55.98
1528990200,48.38
1528992000,45.23
1528993800,42.83
1528995600,32.79
1528997400,32.77
1528999200,33.84
1529001000,33.34
1529002800,22.32
1529004600,31.62
1529006400,46.22
1529008200,74.75
1529010000,138.25
1529011800,89.47
1529013600,119.45
1529015400,108.68
1529017200,85.83
1529019000,85.74
1529020800,69.88
1529022600,67.59
1529024400,80.51
1529026200,64.67
1529028000,64.55
1529029800,64.33
1529031600,67.15
1529033400,68.64
1529035200,64.71
1529037000,62.29
1529038800,62.56
1529040600,62.69
1529042400,62.22
1529044200,66.44
1529046000,83.47
1529047800,86.28
1529049600,113.87
1529051400,89.0
1529053200,84.57
1529055000,75.99
1529056800,72.82
1529058600,83.99
1529060400,85.42
1529062200,87.51
1529064000,78.3
1529065800,90.34
1529067600,79.75
1529069400,75.88
1529071200,81.28
1529073000,78.09
1529074800,63.43
1529076600,50.9
1529078400,57.57
1529080200,47.14
1529082000,31.66
1529083800,26.46
1529085600,25.17
1529087400,49.21
1529089200,33.03
1529091000,47.42
1529092800,52.59
1529094600,68.47
1529096400,76.36
1529098200,78.52
1529100000,91.76
1529101800,96.9
1529103600,95.8
1529105400,124.6
1529107200,94.56
1529109000,81.81
1529110800,86.41
1529112600,68.5
1529114400,64.25
1529116200,57.85
1529118000,56.24
1529119800,69.08
1529121600,67.73
1529123400,68.02
1529125200,73.33
1529127000,80.01
1529128800,89.81
1529130600,90.97
1529132400,116.69
1529134200,99.71
1529136000,91.75
1529137800,89.93
1529139600,89.11
1529141400,88.67
1529143200,89.0
1529145000,89.56
1529146800,88.38
1529148600,97.22
1529150400,88.84
1529152200,87.71
1529154000,84.9
1529155800,78.3
1529157600,76.41
1529159400,53.65
1529161200,59.67
1529163000,49.46
1529164800,49.73
1529166600,38.7
1529168400,26.93
1529170200,28.88
1529172000,12.06
1529173800,12.4
1529175600,15.0
1529177400,11.03
1529179200,21.04
1529181000,19.55
1529182800,23.18
1529184600,44.58
1529186400,52.84
1529188200,65.54
1529190000,71.1
1529191800,71.7
1529193600,65.21
1529195400,66.78
1529197200,68.77
1529199000,57.79
1529200800,52.23
1529202600,55.1
1529204400,52.59
1529206200,54.76
1529208000,51.05
1529209800,50.47
1529211600,56.59
1529213400,59.14
1529215200,72.96
1529217000,72.06
1529218800,81.78
1529220600,100.41
1529222400,105.31
1529224200,104.81
1529226000,105.1
1529227800,103.19
1529229600,106.51
1529231400,99.86
1529233200,95.9
1529235000,97.72
1529236800,85.67
1529238600,89.23
1529240400,78.03
1529242200,74.9
1529244000,91.16
1529245800,98.1
1529247600,92.24
1529249400,73.16
1529251200,63.62
1529253000,57.83
1529254800,47.09
1529256600,39.97
1529258400,46.04
1529260200,58.1
1529262000,65.88
1529263800,74.94
1529265600,81.51
1529267400,101.57
1529269200,134.05
1529271000,97.6
1529272800,299.24
1529274600,243.89
1529276400,172.63
1529278200,304.99
1529280000,146.01
1529281800,133.5
1529283600,110.71
1529285400,125.78
1529287200,134.55
1529289000,168.77
1529290800,190.51
1529292600,146.02
1529294400,171.29
1529296200,150.48
1529298000,130.74
1529299800,122.98
1529301600,129.16
1529303400,135.8
1529305200,191.45
1529307000,194.88
1529308800,362.3
1529310600,348.59
1529312400,175.87
1529314200,126.65
1529316000,126.02
1529317800,116.38
1529319600,110.89
1529321400,103.07
1529323200,92.94
1529325000,114.56
1529326800,106.25
1529328600,108.22
1529330400,108.61
1529332200,95.86
1529334000,81.48
1529335800,77.58
1529337600,82.18
1529339400,75.85
1529341200,72.2
1529343000,74.73
1529344800,72.9
1529346600,70.47
1529348400,69.87
1529350200,71.29
1529352000,83.7
1529353800,127.52
1529355600,201.92
1529357400,108.35
1529359200,144.42
1529361000,121.55
1529362800,113.06
1529364600,113.03
1529366400,115.32
1529368200,137.26
1529370000,113.69
1529371800,108.44
1529373600,99.52
1529375400,101.14
1529377200,102.11
1529379000,99.53
1529380800,98.27
1529382600,104.78
1529384400,106.81
1529386200,110.92
1529388000,111.86
1529389800,111.53
1529391600,139.09
1529393400,219.71
1529395200,326.16
1529397000,189.32
1529398800,130.37
1529400600,140.55
1529402400,121.1
1529404200,111.93
1529406000,106.5
1529407800,104.92
1529409600,102.83
1529411400,135.89
1529413200,93.84
1529415000,90.17
1529416800,86.84
1529418600,74.57
1529420400,65.13
1529422200,64.43
1529424000,62.42
1529425800,50.69
1529427600,38.78
1529429400,34.65
1529431200,50.55
1529433000,40.76
1529434800,42.18
1529436600,50.23
1529438400,58.09
1529440200,72.43
1529442000,102.76
1529443800,136.59
1529445600,167.75
1529447400,123.53
1529449200,103.74
1529451000,107.56
1529452800,92.23
1529454600,113.54
1529456400,106.42
1529458200,104.31
1529460000,98.99
1529461800,95.61
1529463600,107.58
1529465400,102.9
1529467200,94.31
1529469000,93.84
1529470800,103.79
1529472600,107.33
1529474400,114.98
1529476200,138.76
1529478000,132.21
1529479800,182.81
1529481600,158.11
1529483400,159.47
1529485200,136.81
1529487000,134.94
1529488800,129.65
1529490600,146.81
1529492400,141.69
1529494200,127.3
1529496000,130.31
1529497800,150.51
1529499600,106.32
1529501400,104.39
1529503200,205.23
1529505000,150.56
1529506800,112.81
1529508600,109.57
1529510400,105.0
1529512200,101.86
1529514000,100.79
1529515800,100.34
1529517600,98.28
1529519400,93.28
1529521200,110.29
1529523000,100.29
1529524800,153.29
1529526600,162.93
1529528400,301.33
1529530200,207.72
1529532000,476.51
1529533800,360.2
1529535600,302.93
1529537400,148.81
1529539200,135.69
1529541000,156.32
1529542800,137.13
1529544600,132.96
1529546400,133.07
1529548200,134.4
1529550000,132.14
1529551800,109.97
1529553600,109.96
1529555400,104.3
1529557200,115.42
1529559000,131.04
1529560800,132.56
1529562600,171.01
1529564400,202.41
1529566200,165.59
1529568000,329.02
1529569800,382.79
1529571600,362.84
1529573400,361.79
1529575200,384.43
1529577000,354.72
1529578800,316.53
1529580600,206.1
1529582400,187.05
1529584200,247.65
1529586000,169.91
1529587800,134.17
1529589600,314.13
1529591400,136.84
1529593200,133.28
1529595000,114.47
1529596800,112.0
1529598600,109.72
1529600400,102.71
1529602200,93.17
1529604000,88.3
1529605800,88.35
1529607600,87.05
1529609400,84.8
1529611200,104.42
1529613000,172.65
1529614800,286.11
1529616600,265.7
1529618400,188.43
1529620200,148.42
1529622000,137.24
1529623800,119.59
1529625600,110.93
1529627400,138.87
1529629200,126.98
1529631000,116.75
1529632800,100.78
1529634600,193.2
1529636400,121.28
1529638200,117.12
1529640000,104.75
1529641800,95.7
1529643600,99.06
1529645400,111.56
1529647200,123.7
1529649000,227.09
1529650800,142.99
1529652600,183.21
1529654400,291.77
1529656200,248.38
1529658000,172.24
1529659800,165.92
1529661600,149.16
1529663400,159.62
1529665200,156.56
1529667000,213.08
1529668800,164.95
1529670600,195.43
1529672400,154.42
1529674200,155.87
1529676000,159.01
1529677800,143.89
1529679600,148.0
1529681400,147.59
1529683200,148.5
1529685000,148.5
1529686800,104.88
1529688600,99.84
1529690400,91.45
1529692200,91.36
1529694000,89.73
1529695800,97.74
1529697600,92.0
1529699400,97.55
1529701200,135.03
1529703000,146.5
1529704800,177.52
1529706600,154.91
1529708400,152.26
1529710200,218.35
1529712000,148.47
1529713800,150.05
1529715600,131.62
1529717400,154.96
1529719200,112.06
1529721000,98.31
1529722800,100.67
1529724600,113.38
1529726400,123.29
1529728200,111.51
1529730000,112.45
1529731800,128.72
1529733600,94.68
1529735400,98.79
1529737200,119.13
1529739000,135.68
1529740800,191.96
1529742600,146.06
1529744400,138.12
1529746200,120.23
1529748000,122.16
1529749800,131.28
1529751600,115.86
1529753400,115.11
1529755200,116.21
1529757000,115.34
1529758800,112.22
1529760600,117.47
1529762400,120.65
1529764200,114.33
1529766000,103.74
1529767800,87.43
1529769600,77.39
1529771400,75.26
1529773200,72.46
1529775000,73.88
1529776800,67.82
1529778600,71.99
1529780400,69.24
1529782200,65.84
1529784000,67.69
1529785800,72.75
1529787600,72.97
1529789400,70.48
1529791200,81.89
1529793000,86.93
1529794800,98.18
1529796600,98.53
1529798400,89.8
1529800200,92.61
1529802000,92.5
1529803800,84.0
1529805600,85.62
1529807400,106.57
1529809200,111.23
1529811000,103.17
1529812800,96.61
1529814600,107.0
1529816400,86.5
1529818200,80.01
1529820000,89.71
1529821800,103.67
1529823600,127.66
1529825400,130.67
1529827200,281.5
1529829000,266.24
1529830800,178.18
1529832600,127.12
1529834400,125.63
1529836200,169.24
1529838000,146.54
1529839800,170.02
1529841600,118.59
1529843400,117.41
1529845200,113.6
1529847000,117.31
1529848800,127.55
1529850600,87.7
1529852400,154.03
1529854200,123.49
1529856000,130.37
1529857800,85.07
1529859600,90.06
1529861400,80.99
1529863200,79.78
1529865000,70.15
1529866800,72.02
1529868600,77.6
1529870400,84.29
1529872200,106.93
1529874000,205.03
1529875800,160.92
1529877600,259.12
1529879400,202.71
1529881200,145.45
1529883000,140.91
1529884800,141.26
1529886600,144.21
1529888400,129.82
1529890200,123.18
1529892000,128.35
1529893800,134.61
1529895600,102.09
1529897400,124.45
1529899200,138.6
1529901000,159.61
1529902800,133.85
1529904600,131.32
1529906400,149.8
1529908200,155.15
1529910000,116.22
1529911800,163.62
1529913600,319.38
1529915400,344.6
1529917200,268.28
1529919000,124.31
1529920800,153.34
1529922600,138.32
1529924400,139.6
1529926200,137.96
1529928000,122.86
1529929800,203.78
1529931600,107.33
1529933400,110.47
1529935200,133.46
1529937000,102.17
1529938800,113.48
1529940600,83.71
1529942400,71.52
1529944200,64.53
1529946000,62.71
1529947800,64.68
1529949600,53.84
1529951400,66.85
1529953200,68.29
1529955000,75.79
1529956800,78.58
1529958600,83.36
1529960400,128.76
1529962200,90.51
1529964000,146.28
1529965800,136.73
1529967600,139.98
1529969400,139.71
1529971200,141.17
1529973000,121.45
1529974800,116.01
1529976600,129.67
1529978400,128.61
1529980200,122.39
1529982000,111.12
1529983800,118.38
1529985600,119.11
1529987400,137.9
1529989200,140.34
1529991000,140.32
1529992800,144.21
1529994600,191.78
1529996400,112.83
1529998200,192.35
1530000000,216.93
1530001800,266.96
1530003600,213.45
1530005400,163.23
1530007200,155.23
1530009000,139.33
1530010800,139.17
1530012600,140.0
1530014400,140.0
1530016200,136.29
1530018000,135.96
1530019800,140.67
1530021600,148.35
1530023400,150.69
1530025200,149.09
1530027000,139.0
1530028800,140.0
1530030600,131.29
1530032400,129.48
1530034200,104.75
1530036000,94.94
1530037800,93.2
1530039600,93.9
1530041400,111.81
1530043200,96.22
1530045000,83.38
1530046800,99.5
1530048600,289.16
1530050400,220.13
1530052200,230.53
1530054000,143.72
1530055800,143.31
1530057600,140.1
1530059400,137.56
1530061200,137.18
1530063000,138.33
1530064800,134.02
1530066600,133.96
1530068400,132.75
1530070200,129.83
1530072000,126.61
1530073800,122.93
1530075600,125.18
1530077400,128.87
1530079200,135.12
1530081000,120.51
1530082800,114.49
1530084600,94.6
1530086400,133.23
1530088200,175.58
1530090000,170.93
1530091800,165.55
1530093600,140.42
1530095400,153.11
1530097200,140.0
1530099000,140.0
1530100800,140.0
1530102600,140.0
1530104400,137.37
1530106200,139.59
1530108000,153.88
1530109800,139.97
1530111600,139.01
1530113400,132.2
1530115200,133.48
1530117000,125.14
1530118800,121.33
1530120600,105.74
1530122400,94.07
1530124200,76.35
1530126000,84.53
1530127800,94.55
1530129600,117.75
1530131400,78.63
1530133200,91.61
1530135000,107.33
1530136800,228.94
1530138600,115.0
1530140400,115.0
1530142200,113.39
1530144000,115.0
1530145800,224.97
1530147600,207.37
1530149400,105.98
1530151200,100.44
1530153000,100.18
1530154800,107.48
1530156600,109.05
1530158400,97.46
1530160200,96.09
1530162000,97.47
1530163800,103.77
1530165600,111.05
1530167400,106.95
1530169200,202.93
1530171000,218.43
1530172800,297.97
1530174600,179.99
1530176400,168.38
1530178200,115.46
1530180000,122.08
1530181800,115.76
1530183600,112.87
1530185400,114.37
1530187200,105.38
1530189000,114.15
1530190800,87.33
1530192600,82.69
1530194400,82.78
1530196200,77.38
1530198000,72.71
1530199800,84.12
1530201600,68.46
1530203400,56.03
1530205200,57.54
1530207000,50.41
1530208800,46.99
1530210600,48.28
1530212400,46.27
1530214200,53.58
1530216000,59.56
1530217800,60.61
1530219600,75.88
1530221400,87.52
1530223200,160.8
1530225000,111.45
1530226800,98.06
1530228600,108.08
1530230400,89.57
1530232200,90.52
1530234000,84.9
1530235800,72.39
1530237600,76.2
1530239400,73.12
1530241200,71.38
1530243000,67.17
1530244800,70.44
1530246600,76.61
1530248400,80.12
1530250200,79.39
1530252000,83.99
1530253800,90.67
1530255600,92.36
1530257400,92.84
1530259200,98.02
1530261000,112.61
1530262800,114.74
1530264600,101.79
1530266400,95.12
1530268200,106.89
1530270000,103.16
1530271800,104.03
1530273600,93.27
1530275400,91.05
1530277200,81.83
1530279000,86.41
1530280800,93.39
1530282600,75.05
1530284400,59.2
1530286200,50.5
1530288000,44.31
1530289800,45.71
1530291600,40.84
1530293400,42.12
1530295200,32.58
1530297000,34.15
1530298800,49.58
1530300600,56.11
1530302400,57.45
1530304200,62.64
1530306000,70.77
1530307800,77.85
1530309600,96.96
1530311400,116.49
1530313200,114.62
1530315000,117.83
1530316800,100.08
1530318600,93.67
1530320400,88.99
1530322200,81.87
1530324000,72.01
1530325800,63.9
1530327600,57.6
1530329400,66.03
1530331200,63.45
1530333000,66.03
1530334800,64.86
1530336600,75.68
1530338400,86.12
1530340200,87.23
1530342000,95.7
1530343800,99.2
1530345600,104.33
1530347400,112.3
1530349200,113.56
1530351000,111.71
1530352800,112.94
1530354600,118.35
1530356400,117.73
1530358200,112.43
1530360000,125.08
1530361800,123.26
1530363600,146.09
1530365400,134.77
1530367200,272.2
1530369000,151.21
1530370800,153.61
1530372600,139.34
1530374400,131.75
1530376200,112.67
1530378000,93.35
1530379800,82.18
1530381600,82.12
1530383400,78.96
1530385200,74.59
1530387000,71.85
1530388800,73.53
1530390600,76.93
1530392400,82.86
1530394200,73.24
1530396000,94.07
1530397800,102.98
1530399600,103.99
1530401400,119.14
1530403200,119.75
1530405000,111.58
1530406800,99.13
1530408600,79.2
1530410400,71.92
1530412200,70.45
1530414000,66.28
1530415800,61.76
1530417600,72.32
1530419400,67.24
1530421200,64.88
1530423000,73.26
1530424800,83.59
1530426600,94.87
1530428400,102.18
1530430200,177.11
1530432000,135.31
1530433800,143.21
1530435600,116.25
1530437400,99.97
1530439200,99.71
1530441000,97.81
1530442800,96.1
1530444600,98.55
1530446400,95.78
1530448200,98.46
1530450000,91.88
1530451800,91.69
1530453600,101.2
1530455400,139.55
1530457200,102.9
1530459000,83.86
1530460800,71.1
1530462600,60.35
1530464400,56.01
1530466200,51.22
1530468000,48.55
1530469800,55.17
1530471600,56.21
1530473400,56.32
1530475200,58.79
1530477000,73.32
1530478800,80.89
1530480600,88.43
1530482400,201.43
1530484200,120.33
1530486000,113.26
1530487800,116.65
1530489600,98.01
1530491400,95.5
1530493200,88.35
1530495000,87.01
1530496800,81.01
1530498600,80.02
1530500400,75.35
1530502200,64.89
1530504000,68.63
1530505800,73.68
1530507600,79.1
1530509400,83.05
1530511200,93.68
1530513000,90.69
1530514800,94.62
1530516600,104.92
1530518400,120.89
1530520200,103.77
1530522000,93.74
1530523800,87.37
1530525600,89.06
1530527400,85.32
1530529200,84.38
1530531000,80.38
1530532800,76.34
1530534600,71.56
1530536400,63.34
1530538200,60.86
1530540000,61.18
1530541800,59.9
1530543600,50.87
1530545400,40.36
1530547200,45.2
1530549000,39.91
1530550800,33.42
1530552600,25.21
1530554400,23.54
1530556200,23.04
1530558000,23.49
1530559800,36.37
1530561600,35.59
1530563400,61.6
1530565200,69.97
1530567000,70.82
1530568800,79.36
1530570600,78.59
1530572400,81.96
1530574200,90.58
1530576000,78.22
1530577800,61.58
1530579600,55.31
1530581400,53.24
1530583200,53.2
1530585000,54.06
1530586800,41.36
1530588600,46.48
1530590400,48.96
1530592200,47.98
1530594000,54.03
1530595800,49.89
1530597600,53.26
1530599400,56.68
1530601200,64.86
1530603000,108.26
1530604800,135.2
1530606600,95.23
1530608400,89.52
1530610200,83.57
1530612000,80.71
1530613800,77.07
1530615600,72.4
1530617400,61.39
1530619200,54.63
1530621000,25.7
1530622800,12.14
1530624600,22.17
1530626400,38.17
1530628200,261.94
1530630000,49.96
1530631800,34.64
1530633600,32.24
1530635400,17.62
1530637200,15.41
1530639000,16.44
1530640800,19.75
1530642600,22.42
1530644400,21.95
1530646200,23.8
1530648000,21.6
1530649800,54.6
1530651600,64.84
1530653400,80.51
1530655200,92.92
1530657000,82.75
1530658800,70.1
1530660600,65.83
1530662400,55.12
1530664200,52.34
1530666000,49.0
1530667800,48.83
1530669600,53.07
1530671400,52.5
1530673200,50.85
1530675000,48.99
1530676800,50.31
1530678600,40.83
1530680400,55.81
1530682200,51.4
1530684000,51.29
1530685800,64.5
1530687600,71.63
1530689400,115.76
1530691200,116.96
1530693000,99.53
1530694800,99.66
1530696600,85.05
1530698400,87.63
1530700200,83.32
1530702000,72.7
1530703800,70.37
1530705600,61.18
1530707400,60.79
1530709200,55.01
1530711000,61.96
1530712800,67.48
1530714600,55.58
1530716400,42.73
1530718200,32.31
1530720000,30.81
1530721800,26.77
1530723600,22.47
1530725400,18.19
1530727200,-10.45
1530729000,8.69
1530730800,17.16
1530732600,19.57
1530734400,16.29
1530736200,32.6
1530738000,62.42
1530739800,75.96
1530741600,87.74
1530743400,78.6
1530745200,70.02
1530747000,74.43
1530748800,59.74
1530750600,54.78
1530752400,62.99
1530754200,58.21
1530756000,46.5
1530757800,45.38
1530759600,56.97
1530761400,61.81
1530763200,52.82
1530765000,54.88
1530766800,59.09
1530768600,64.28
1530770400,63.83
1530772200,67.83
1530774000,69.93
1530775800,82.25
1530777600,95.81
1530779400,96.43
1530781200,88.07
1530783000,87.08
1530784800,83.9
1530786600,82.53
1530788400,73.81
1530790200,70.72
1530792000,55.67
1530793800,47.93
1530795600,34.5
1530797400,51.02
1530799200,61.68
1530801000,42.27
1530802800,32.37
1530804600,35.9
1530806400,12.02
1530808200,24.07
1530810000,17.79
1530811800,6.25
1530813600,10.54
1530815400,17.65
1530817200,15.23
1530819000,30.4
1530820800,36.58
1530822600,53.01
1530824400,57.43
1530826200,65.44
1530828000,69.39
1530829800,70.82
1530831600,70.56
1530833400,71.33
1530835200,73.27
1530837000,66.14
1530838800,59.31
1530840600,54.28
1530842400,52.07
1530844200,50.64
1530846000,50.99
1530847800,51.07
1530849600,52.89
1530851400,52.08
1530853200,51.48
1530855000,53.18
1530856800,57.65
1530858600,63.08
1530860400,62.63
1530862200,75.34
1530864000,92.5
1530865800,90.84
1530867600,79.69
1530869400,70.61
1530871200,69.06
1530873000,63.1
1530874800,59.79
1530876600,59.13
1530878400,59.25
1530880200,62.17
1530882000,59.66
1530883800,55.21
1530885600,63.59
1530887400,48.51
1530889200,30.3
1530891000,26.66
1530892800,20.24
1530894600,14.63
1530896400,15.69
1530898200,10.98
1530900000,18.38
1530901800,4.61
1530903600,1.17
1530905400,9.36
1530907200,5.06
1530909000,10.14
1530910800,12.82
1530912600,19.15
1530914400,30.15
1530916200,42.22
1530918000,54.3
1530919800,57.28
1530921600,52.25
1530923400,52.72
1530925200,-123.75
1530927000,32.34
1530928800,29.37
1530930600,24.91
1530932400,8.91
1530934200,10.02
1530936000,13.17
1530937800,24.53
1530939600,40.01
1530941400,41.37
1530943200,57.31
1530945000,61.02
1530946800,71.84
1530948600,94.46
1530950400,105.78
1530952200,100.27
1530954000,91.63
1530955800,85.0
1530957600,85.97
1530959400,85.0
1530961200,82.15
1530963000,78.33
1530964800,121.58
1530966600,97.26
1530968400,78.95
1530970200,77.28
1530972000,143.28
1530973800,64.63
1530975600,67.49
1530977400,49.12
1530979200,22.79
1530981000,20.51
1530982800,17.92
1530984600,17.54
1530986400,11.05
1530988200,6.91
1530990000,12.3
1530991800,-0.59
1530993600,25.03
1530995400,34.67
1530997200,24.03
1530999000,30.77
1531000800,56.87
1531002600,77.3
1531004400,115.0
1531006200,126.0
1531008000,151.45
1531009800,80.46
1531011600,46.85
1531013400,41.38
1531015200,23.74
1531017000,25.43
1531018800,28.0
1531020600,25.73
1531022400,28.83
1531024200,26.5
1531026000,30.67
1531027800,45.07
1531029600,56.8
1531031400,73.34
1531033200,77.91
1531035000,101.89
1531036800,162.18
1531038600,150.17
1531040400,124.51
1531042200,105.47
1531044000,95.28
1531045800,90.04
1531047600,93.75
1531049400,85.0
1531051200,85.0
1531053000,85.0
1531054800,85.0
1531056600,85.0
1531058400,135.34
1531060200,101.84
1531062000,103.35
1531063800,102.49
1531065600,115.0
1531067400,115.0
1531069200,116.13
1531071000,120.5
1531072800,98.01
1531074600,148.0
1531076400,143.66
1531078200,117.66
1531080000,76.03
1531081800,73.72
1531083600,110.22
1531085400,96.48
1531087200,103.06
1531089000,101.77
1531090800,613.91
1531092600,1252.78
1531094400,1200.0
1531096200,2424.16
1531098000,2557.54
1531099800,1949.21
1531101600,4063.98
1531103400,8823.81
1531105200,919.53
1531107000,1750.41
1531108800,945.0
1531110600,889.4
1531112400,1275.5
1531114200,661.35
1531116000,198.97
1531117800,191.59
1531119600,207.2
1531121400,137.37
1531123200,230.85
1531125000,194.58
1531126800,216.67
1531128600,131.83
1531130400,134.78
1531132200,147.94
1531134000,115.48
1531135800,108.35
1531137600,96.25
1531139400,107.21
1531141200,99.74
1531143000,74.4
1531144800,114.16
1531146600,108.03
1531148400,101.78
1531150200,81.19
1531152000,80.26
1531153800,78.69
1531155600,78.46
1531157400,68.41
1531159200,70.42
1531161000,67.83
1531162800,72.03
1531164600,78.69
1531166400,78.86
1531168200,135.01
1531170000,1006.05
1531171800,4928.64
1531173600,171.12
1531175400,247.97
1531177200,145.5
1531179000,145.5
1531180800,119.06
1531182600,96.05
1531184400,83.09
1531186200,84.36
1531188000,78.69
1531189800,78.69
1531191600,78.69
1531193400,78.69
1531195200,68.49
1531197000,74.53
1531198800,75.83
1531200600,72.83
1531202400,80.81
1531204200,150.25
1531206000,169.48
1531207800,112.54
1531209600,262.39
1531211400,294.66
1531213200,312.73
1531215000,299.21
1531216800,421.2
1531218600,183.22
1531220400,203.02
1531222200,270.51
1531224000,237.81
1531225800,161.07
1531227600,191.35
1531229400,115.0
1531231200,269.6
1531233000,114.75
1531234800,119.63
1531236600,114.08
1531238400,115.0
1531240200,115.0
1531242000,102.9
1531243800,82.2
1531245600,78.69
1531247400,78.69
1531249200,79.46
1531251000,92.72
1531252800,84.35
1531254600,94.03
1531256400,136.0
1531258200,88.84
1531260000,118.23
1531261800,103.39
1531263600,83.15
1531265400,81.24
1531267200,90.16
1531269000,108.81
1531270800,89.51
1531272600,73.26
1531274400,65.59
1531276200,65.84
1531278000,60.8
1531279800,59.12
1531281600,55.93
1531283400,53.53
1531285200,72.78
1531287000,82.9
1531288800,95.22
1531290600,84.1
1531292400,86.39
1531294200,126.92
1531296000,105.41
1531297800,104.35
1531299600,130.93
1531301400,120.67
1531303200,115.0
1531305000,123.4
1531306800,102.9
1531308600,90.05
1531310400,89.7
1531312200,100.48
1531314000,93.24
1531315800,90.85
1531317600,115.47
1531319400,113.33
1531321200,106.53
1531323000,84.74
1531324800,92.36
1531326600,99.81
1531328400,81.89
1531330200,78.69
1531332000,75.69
1531333800,64.63
1531335600,64.49
1531337400,68.52
1531339200,74.02
1531341000,90.94
1531342800,168.81
1531344600,157.77
1531346400,110.55
1531348200,309.82
1531350000,149.5
1531351800,114.78
1531353600,116.15
1531355400,115.52
1531357200,155.83
1531359000,110.69
1531360800,105.77
1531362600,288.2
1531364400,286.36
1531366200,178.57
1531368000,144.73
1531369800,197.91
1531371600,92.47
1531373400,91.63
1531375200,94.56
1531377000,95.43
1531378800,126.67
1531380600,154.54
1531382400,218.28
1531384200,130.1
1531386000,124.29
1531387800,334.08
1531389600,256.31
1531391400,154.44
1531393200,125.15
1531395000,137.67
1531396800,104.89
1531398600,128.82
1531400400,110.98
1531402200,94.67
1531404000,363.1
1531405800,224.21
1531407600,257.72
1531409400,355.64
1531411200,319.93
1531413000,211.02
1531414800,312.52
1531416600,222.81
1531418400,219.34
1531420200,145.83
1531422000,148.0
1531423800,148.0
1531425600,307.58
1531427400,233.87
1531429200,313.8
1531431000,244.71
1531432800,175.94
1531434600,124.59
1531436400,121.06
1531438200,118.52
1531440000,224.26
1531441800,144.91
1531443600,177.78
1531445400,117.26
1531447200,111.47
1531449000,100.41
1531450800,98.94
1531452600,96.05
1531454400,102.81
1531456200,106.81
1531458000,107.54
1531459800,108.72
1531461600,122.96
1531463400,120.02
1531465200,122.88
1531467000,128.59
1531468800,342.6
1531470600,374.79
1531472400,279.02
1531474200,169.58
1531476000,109.11
1531477800,119.15
1531479600,254.68
1531481400,111.69
1531483200,106.32
1531485000,175.72
1531486800,141.34
1531488600,99.29
